genre_id,genre_name,genre_group,genre_subgroup
502907,各種アイスクリーム・シャーベットセット,food,sweets
502911,各種クッキー・焼き菓子セット,food,sweets
502915,各種あめ・ミント・ガムセット,food,sweets
502916,南部せんべい,food,other_food
502917,各種せんべい・米菓セット,food,other_food
502925,各種駄菓子セット,food,sweets
502936,セット・詰め合わせ,food,sweets
503020,シートマスク・フェイスパック,home,bath_beauty
503041,美顔ローラー,home,bath_beauty
503054,日焼け止め,home,bath_beauty
503170,超音波美顔器,home,bath_beauty
503172,イオン導入器,home,bath_beauty
505140,ガーゼケット,home,textile
505257,ジグソーパズル,home,baby
505305,記念メダル,home,interior
505374,スニーカー,home,fashion
505388,ベスト・ジレ,home,fashion
505391,ケープ・マント,home,fashion
505404,レッグウォーマー,home,fashion
505406,ベビーベッド,home,baby
505413,ベビーシャンプー,home,baby
505419,ベビーアルバム,home,baby
505423,授乳ケープ,home,baby
505441,整理棚・ラック,home,interior
505457,トイレマット・カバーセット,home,textile
505519,ウェットティッシュ,home,baby
505522,,home,baby
505526,ポケットティッシュケース,home,interior
505531,ルームシューズ,home,fashion
505532,スリッパセット・ルームシューズセット,home,fashion
505560,ブックカバー,home,interior
505564,ぽち袋・お年玉袋,home,interior
505621,アルバム,home,interior
505679,お香立て・スタンド・受け皿,home,interior
505724,腕時計収納ケース,home,interior
505845,ソックス,home,fashion
505980,スポーツタオル,home,textile
506000,マーカー・ハットクリップ,home,interior
506410,健康サンダル・スリッパ,home,fashion
506499,ワインクーラー,home,tableware_kitchen
506687,日傘,home,fashion
507607,,home,interior
507689,真子,food,meat_seafood
507690,真子,food,meat_seafood
507738,ゆず,food,other_food
507768,はちみつ,food,other_food
507780,水産物加工品,food,meat_seafood
507786,セット・詰め合わせ,food,sweets
507789,水産物加工品,food,meat_seafood
507790,肉加工品,food,meat_seafood
507791,野菜・きのこ,food,other_food
507792,フルーツ・果物,food,other_food
507793,セット・詰め合わせ,food,sweets
507802,,food,sweets
507808,味付け海苔,food,other_food
507811,セット・詰め合わせ,food,sweets
507843,育毛・養毛剤,home,bath_beauty
508120,落語,home,interior
508183,マットレス,home,textile
508241,抱き枕,home,textile
508248,足枕,home,textile
508289,クッションカバー,home,interior
508297,座布団カバー,home,textile
508304,からくり時計,home,interior
508414,バックパック・リュック,home,fashion
508418,レッスンバッグ・トートバッグ,home,fashion
508430,おくるみ,home,baby
508434,オールインワン・サロペット,home,fashion
508456,シャワーヘッド,home,bath_beauty
508477,コースター,home,tableware_kitchen
508488,重箱,home,tableware_kitchen
508501,おろし器,home,tableware_kitchen
508506,ざる,home,tableware_kitchen
508578,ネクタイピン,home,fashion
509176,エコバッグ,home,fashion
509189,眼鏡ケース,home,fashion
509193,眼鏡チェーン,home,interior
509290,てぬぐい,home,textile
509380,植木鉢・プランターカバー,home,flower_plant
509386,鉢皿,home,flower_plant
509661,セット・詰め合わせ,food,sweets
509663,赤身,food,meat_seafood
509664,セット・詰め合わせ,food,sweets
509677,シャーベット,food,sweets
509683,ジェラート,food,sweets
509740,おにぎり,food,staple_food
509741,弁当・駅弁,food,staple_food
509742,つけ麺,food,staple_food
509748,刺身しょうゆ・だししょうゆ,food,other_food
509759,セット・詰め合わせ,food,other_food
509762,セット・詰め合わせ,food,sweets
510096,ボディマッサージグッズ,home,bath_beauty
510859,パジャマ,home,fashion
510865,ネグリジェ,home,fashion
510870,バスローブ,home,bath_beauty
510875,ナイトガウン,home,fashion
510881,トップス,home,fashion
510882,,home,fashion
510883,上下セット,home,fashion
510884,パジャマ,home,fashion
510890,ナイトガウン,home,fashion
510896,トップス,home,fashion
510898,上下セット,home,fashion
510900,ナイトウェア・ルームウェア,home,fashion
510903,梅酒,drink,alcohol
511292,ゆず,food,other_food
551180,Tシャツ・カットソー,home,fashion
551182,カジュアルシャツ,home,fashion
551221,ベッドパッド・敷きパッド,home,textile
551228,カーペット・ラグ,home,textile
551267,木琴・鉄琴,home,baby
551346,ボード,home,interior
551523,キッズ用エプロン,home,tableware_kitchen
551591,水筒ケース,home,tableware_kitchen
551628,ブーツ,home,fashion
551639,パジャマ,home,fashion
551648,甚平,home,fashion
551686,ベルト,home,fashion
551692,ベビー用歯ブラシ,home,baby
551717,乳歯入れ,home,baby
551732,バスタオル,home,textile
551736,フェイスタオル,home,textile
551934,ロングパンツ,home,fashion
552448,,home,interior
552710,メンズ財布,home,fashion
552925,メンズコインケース,home,fashion
553029,チュニック,home,fashion
553037,レインコート,home,fashion
553251,お好み焼き,food,staple_food
553325,白ワイン,drink,alcohol
553326,スパークリングワイン・シャンパン,drink,alcohol
553698,,home,interior
553774,,home,interior
553775,プラネタリウム,home,interior
555066,麦わら帽子,home,fashion
555087,コート・ジャケット,home,fashion
555118,アレンジメント用花器,home,flower_plant
555142,ガーデンエプロン,home,tableware_kitchen
555143,ガーデンシューズ・ブーツ,home,fashion
555144,ガーデングローブ・手袋,home,fashion
555834,辣油・ラー油,food,other_food
558707,あられ・おかき,food,other_food
558846,ズボン・パンツ,home,fashion
558873,コート・ジャケット,home,fashion
558909,リボンモチーフ,home,fashion
558926,スリッポン,home,fashion
558986,キャセロール鍋,home,tableware_kitchen
558994,土鍋,home,tableware_kitchen
559010,雪平鍋,home,tableware_kitchen
559054,せいろ,home,tableware_kitchen
559075,天ぷら鍋,home,tableware_kitchen
559203,グリルパン,home,tableware_kitchen
559231,ホットサンドメーカー,home,tableware_kitchen
559235,ワッフルメーカー,home,tableware_kitchen
559647,柔軟剤,home,interior
559939,ゼリー飲料,drink,soft_drink
560271,ケース・カバー,home,interior
562084,スキンケア,home,bath_beauty
562135,スカルプケアローション・エッセンス,home,bath_beauty
562538,ステテコ,home,fashion
562661,電気ケトル,home,tableware_kitchen
562701,リビング壁面収納・システム収納,home,interior
562715,アロマランプ,home,interior
562992,名前スタンプ,home,interior
563184,ハーフパンツ・ショートパンツ,home,fashion
563210,スープ,food,other_food
563299,,home,interior
563339,赤ワイン,drink,alcohol
563340,白ワイン,drink,alcohol
563341,ロゼワイン,drink,alcohol
563342,スパークリングワイン・シャンパン,drink,alcohol
563689,掛け布団,home,textile
563790,眉・鼻毛・甘皮はさみ,home,bath_beauty
563974,もつ鍋,home,tableware_kitchen
564008,ネックウォーマー・スヌード,home,fashion
564021,妻飾り,home,interior
564070,バッグハンガー,home,interior
564080,きんつば,food,sweets
564239,ネームプレート,home,interior
564245,パッティング練習,home,interior
564331,電気フライヤー,home,tableware_kitchen
564422,スモークチーズ,food,other_food
564562,スリッポン,home,fashion
564610,キャップ,home,fashion
564611,スカート,home,fashion
564612,ブルマ,home,fashion
564614,ワンピース,home,fashion
564647,ご飯パック,food,staple_food
564895,スマートウォッチ本体,home,interior
564982,保存容器・キャニスター,home,tableware_kitchen
564987,茶道具セット,drink,tea_coffee
564989,ミルセット,home,tableware_kitchen
564990,,home,tableware_kitchen
565045,ナイフ,home,tableware_kitchen
565047,スプーン,home,tableware_kitchen
565052,クッキーサンド,food,sweets
565066,衣類スチーマー・ハンガースチーマー,home,interior
565078,炭酸水メーカー,home,tableware_kitchen
565105,掃除機,home,interior
565120,シートマッサージャー,home,bath_beauty
565215,レディース雨傘,home,fashion
565216,メンズ雨傘,home,fashion
565217,男女兼用雨傘,home,fashion
565218,晴雨兼用傘,home,fashion
565219,一本杖,home,interior
565221,バッグチャーム,home,fashion
565222,バッグオーガナイザー・バッグインバッグ,home,fashion
565293,ガーデニングアームカバー,home,fashion
565421,ガーデンライト ・灯篭,home,interior
565459,花束ラッピング用品,home,interior
565461,盆栽苔,home,flower_plant
565531,温湿度計,home,interior
565597,甘酒,drink,soft_drink
565605,セット,food,sweets
565606,セット,home,textile
565607,物干しスタンド,home,interior
565618,実印・代表印,home,interior
565628,スリッパ,home,fashion
565644,ちりめん細工キット,craft,handmade
565649,ホッチキス,home,interior
565675,セット,home,bath_beauty
565795,キッズ・ジュニア用ウェア,home,fashion
565849,レディースウェア,home,fashion
565859,トレーニングベルト,home,fashion
565911,帽子,home,fashion
565952,ハイボール,drink,alcohol
565955,周辺機器,home,interior
565977,ノドグロ,food,meat_seafood
566060,セット・詰め合わせ,food,sweets
566062,西京漬・漬魚,food,meat_seafood
566091,おむつケーキ,home,baby
566109,下着セット,home,fashion
566111,食器セット,home,tableware_kitchen
566122,コーヒーフィルター,drink,tea_coffee
566123,コーヒードリッパー,drink,tea_coffee
566130,皿・プレート,home,tableware_kitchen
566131,グラタン皿,home,tableware_kitchen
566133,ランチプレート・仕切り皿,home,tableware_kitchen
566134,とんすい,home,tableware_kitchen
566135,ご飯茶碗,home,tableware_kitchen
566136,丼,home,tableware_kitchen
566137,汁椀,home,tableware_kitchen
566138,スープボウル・カップ,home,tableware_kitchen
566140,サラダボウル,home,tableware_kitchen
566143,鉢,home,flower_plant
566146,食器セット,home,tableware_kitchen
566148,ビアグラス・ジョッキ,home,tableware_kitchen
566152,コーヒーカップ,home,tableware_kitchen
566153,ティーカップ,home,tableware_kitchen
566155,カップ＆ソーサー,home,tableware_kitchen
566157,マグカップ,home,tableware_kitchen
566176,,home,interior
566179,フレーム・マットレスセット,home,interior
566180,,home,interior
566194,置き掛け兼用時計,home,interior
566195,アートパネル・アートボード,home,interior
566226,靴下・レッグウェア,home,fashion
566229,インナーシャツ,home,fashion
566333,2way・3wayバッグ,home,fashion
566446,木馬・動物,home,baby
566460,間接照明,home,interior
566492,ウェルカムドール,home,interior
566627,トロ,food,meat_seafood
566628,大トロ,food,meat_seafood
566634,カニミソ,food,meat_seafood
566637,たくあん漬け,food,other_food
566646,刺身・たたき,food,meat_seafood
566647,蒲焼き,food,meat_seafood
566648,白焼き,food,meat_seafood
566650,みそ汁,food,other_food
566654,エビチリ,food,staple_food
566655,,food,staple_food
566674,ナン,food,staple_food
566678,グラノーラ,food,other_food
566683,牛丼,food,staple_food
566727,安全靴,home,fashion
566732,カタログギフト,catalog,catalog_gift
566733,親子ペアルック,home,fashion
566742,花時計,home,flower_plant
566776,,home,interior
566828,ブレスレット,home,fashion
566880,クラフトキット,home,interior
566889,足温器・フットヒーター,home,textile
567174,ドキュメントスキャナ,home,interior
567222,精肉セット,food,meat_seafood
567223,飲み比べセット,drink,alcohol
567224,飲み比べセット,drink,alcohol
567229,朱印帳,home,interior
567232,リンスインシャンプー,home,bath_beauty
567233,シャンプー・リンスセット,home,bath_beauty
567251,マヌカハニー,food,other_food
567255,ヘアアクセサリー,home,fashion
567442,セット,food,sweets
567488,スパッツ・レギンス,home,fashion
567520,面ファスナーシューズ,home,fashion
567521,ファスナーシューズ,home,fashion
567522,スリッポン,home,fashion
567534,エアーポット・保温ポット,home,tableware_kitchen
567535,ハーバリウム,home,flower_plant
567538,シャンプー・トリートメントセット,home,bath_beauty
567541,かき氷器,home,tableware_kitchen
567542,ブックマーク・しおり,home,interior
567548,アクセサリースタンド,home,interior
567554,セット,food,sweets
567644,グルコサミン・コンドロイチン混合,home,bath_beauty
567645,植物茶,drink,tea_coffee
567651,飲み比べセット,drink,alcohol
567654,,drink,alcohol
567655,ジャパニーズ・ウイスキー,drink,alcohol
567656,アルマニャック,drink,alcohol
567661,赤ワインセット,drink,alcohol
567662,白ワインセット,drink,alcohol
567665,モルト・ウイスキー,drink,alcohol
567667,ブレンデッド・ウイスキー,drink,alcohol
567671,テネシー・ウイスキー,drink,alcohol
567706,お吸い物,food,other_food
567752,浴用化粧品,home,bath_beauty
567772,冷却タオル,home,textile
567809,バイオエタノール暖炉,home,interior
567812,ソープフラワー,home,flower_plant
567850,紅茶,drink,tea_coffee
567852,植物茶,drink,tea_coffee
568194,セット,food,sweets
568197,医療用帽子,home,fashion
568211,アームカバー,home,fashion
568213,スカーフリング,home,fashion
568231,,home,interior
568232,手芸材料セット,home,interior
568233,ウェルカムボード,home,interior
568243,,home,tableware_kitchen
568250,ボールケース,home,interior
568255,ニンニク,food,other_food
568270,色紙,home,interior
568272,プレイハウス・テント,home,baby
568283,位牌,home,interior
568288,,home,bath_beauty
568305,コーヒー用品セット,drink,tea_coffee
568306,お茶用品セット,drink,tea_coffee
568315,羽子板,home,interior
568316,破魔弓,home,interior
568327,スニーカー,home,fashion
568340,フォームローラー,home,bath_beauty
568363,ネックマッサージャー,home,bath_beauty
568384,フェイスカバー・ネックカバー,home,fashion
568405,ワンピース,home,fashion
568410,各種スイーツ・お菓子セット,food,sweets
568422,クッション,home,interior
568426,ヘッドガードクッション,home,baby
568432,ケーキトッパー,home,interior
568465,キーケース,home,fashion
568487,自動ソープディスペンサー,home,bath_beauty
568488,傘用アクセサリー,home,fashion
568490,モビール,home,interior
568491,ナイトウェア・ルームウェア,home,fashion
568495,ベビーマット・お昼寝マット・プレイマット,home,baby
568499,ラップタオル,home,textile
568512,シャワーサンダル,home,fashion
568536,ラジオメーター,home,interior
568542,徳利・おちょこセット,home,tableware_kitchen
568563,ホットサンドメーカー・ワッフルメーカー,home,tableware_kitchen
568579,ヘアオイル,home,bath_beauty
568589,ヘアドライタオル,home,textile
568629,集音器,home,interior
568631,おむつストッカー,home,baby
568659,リードディフューザー,home,interior
568695,サインプレート,home,interior
568696,苔テラリウム,home,flower_plant
568714,サウナハット,home,fashion
205222,ギフトセット,,
212377,ホットプレート,home,tableware_kitchen
201289,セット・詰め合わせ,,
215951,まな板・カッティングボード,home,tableware_kitchen
201632,ぬいぐるみ,home,baby
565046,フォーク,home,tableware_kitchen
207288,キーホルダー,home,fashion
506539,ドリップバッグ,drink,tea_coffee
100276,スープ,food,other_food
214104,ハンバーグ,food,meat_seafood
566651,セット・詰め合わせ,,
207753,トレーニングカップ・マグ,home,baby
407005,お食事エプロン,home,baby
203037,ベビー毛布,home,baby
201099,そば,food,staple_food
553753,ウォールステッカー・シール,home,interior
405051,小倉あんどら焼き,food,sweets
401139,短肌着,home,baby
215694,ハンガーラック・コートハンガー,home,interior
216125,りん,home,interior
559046,ご飯鍋,home,tableware_kitchen
400761,テーブルランナー・テーブルセンター,home,textile
565800,セット,,
301722,レターケース・デスクトレー,home,interior
215687,レンジボード,home,tableware_kitchen
400464,2段ベッド,home,interior
566399,ドールハウス,,
560283,スマートフォンスタンド,home,interior
406928,仏像,home,interior
566139,煮物椀,home,tableware_kitchen
567827,ダイニングベンチ,home,interior
112203,フィギュア,home,interior
565423,門柱,home,interior
500349,火鉢,home,interior
206201,ハウス・犬小屋,home,interior
564566,フラットシーツ,home,textile
215980,使い捨てカップ,home,tableware_kitchen
500314,ソファカバー・イスカバー,home,textile
111492,衣類収納ボックス,home,interior
300399,収納ケース・ボックス,home,interior
566141,菓子椀,home,tableware_kitchen
501125,ご飯,food,staple_food
401542,テーブルクロス,home,textile
568219,電気圧力鍋,home,tableware_kitchen
400766,壁紙,home,interior
565652,名刺箱,home,interior
215485,サイドテーブル・ナイトテーブル,home,interior
400393,オットマン,home,interior
100651,トイレマット,home,bath_beauty
205797,消火器,,
100687,ハンガー,home,interior
300576,ドレープカーテン,home,textile
566211,床保護マット・チェアマット,home,textile
567447,セット,,
206717,吸水・サニタリー,home,bath_beauty
203254,水ようかん,food,sweets
213189,ラジオ,,
302145,腕時計用ベルト・バンド,home,fashion
207783,つぶ貝,food,meat_seafood
564203,磁気・チタン・ゲルマニウムアクセサリー,home,fashion
566061,あごだし,food,other_food
410900,水炊き,food,meat_seafood
203252,小倉ようかん,food,sweets
402009,ルーペ,,
565251,懐中時計,home,fashion
403969,レインシューズ・長靴,home,fashion
300405,オープンラック,home,interior
101039,敷布団,home,textile
208257,手すり・ベッドサイドレール,home,interior
407236,ペンダントトップ,home,fashion
100296,デニッシュ,food,sweets
568677,たこせんべい,food,sweets
564581,モカシン,home,fashion
410897,すき焼き,food,meat_seafood
409352,ポロシャツ,home,fashion
551847,携帯用箸,home,tableware_kitchen
210246,万年筆,home,fashion
100280,シュウマイ,food,meat_seafood
565214,クレジットカードケース,home,fashion
207827,黒糖まんじゅう,food,sweets
214131,レアチーズケーキ,food,sweets
566626,赤身,food,meat_seafood
201015,煮物,food,other_food
566667,セット・詰め合わせ,,
500333,スタンドミラー,home,interior
215964,キッチンスケール,home,tableware_kitchen
100767,茶筒,home,tableware_kitchen
406893,木版画,home,interior
210229,フライ返し・ターナー,home,tableware_kitchen
406428,姿見ドレッサー,home,interior
406384,キッチン隙間収納,home,tableware_kitchen
301614,笛・ホイッスル,,
406995,スプーン,home,tableware_kitchen
400409,折りたたみチェア,home,interior
555117,プリザーブドフラワー花材,craft,handmade
404052,ホース,home,interior
401427,スパチュラ・ヘラ,home,tableware_kitchen
215965,計量カップ,home,tableware_kitchen
505551,ちろり,home,tableware_kitchen
566630,昆布,food,other_food
216467,ジェルパック・クリーム,home,bath_beauty
406997,トリオセット,,
566095,パンツ,home,fashion
207662,ボードゲーム,home,interior
204875,セット・詰め合わせ,,
301726,つり銭トレー,,
202535,フラワースタンド・園芸ラック,home,flower_plant
508514,懐中電灯,home,interior
301418,ボウル,home,tableware_kitchen
215655,寝具カバーセット,home,textile
200914,笹かまぼこ,food,meat_seafood
500333,スタンドミラー,home,interior
205831,文鎮,home,interior
568271,ペーパータオル,home,interior
302916,泡盛,drink,alcohol
568606,ストロー,home,tableware_kitchen
501915,チェア,home,interior
562638,ロボット掃除機,home,interior
100816,屏風,home,interior
500305,フットライト,home,interior
401412,おたま・レードル,home,tableware_kitchen
568566,通帳ケース,,
215888,マドラー,home,tableware_kitchen
508574,カフス,home,fashion
